"GEOID","Location","County","Date","cases","INTPTLAT","INTPTLONG","cases_per_100k"
10003012000,"Census Tract 120","New Castle County",2020-08-30,5,39.7399294,-75.6280259,115
10003012000,"Census Tract 120","New Castle County",2020-09-06,2,39.7399294,-75.6280259,46
10003012000,"Census Tract 120","New Castle County",2020-09-13,3,39.7399294,-75.6280259,69
10003012000,"Census Tract 120","New Castle County",2020-09-20,2,39.7399294,-75.6280259,46
10003012000,"Census Tract 120","New Castle County",2020-09-27,4,39.7399294,-75.6280259,92
10003012000,"Census Tract 120","New Castle County",2020-10-04,3,39.7399294,-75.6280259,69
10003012000,"Census Tract 120","New Castle County",2020-10-11,0,39.7399294,-75.6280259,0
10003012000,"Census Tract 120","New Castle County",2020-10-18,1,39.7399294,-75.6280259,23
10003012000,"Census Tract 120","New Castle County",2020-10-25,5,39.7399294,-75.6280259,115
10003012000,"Census Tract 120","New Castle County",2020-11-01,1,39.7399294,-75.6280259,23
10003012000,"Census Tract 120","New Castle County",2020-11-08,8,39.7399294,-75.6280259,184
10003012000,"Census Tract 120","New Castle County",2020-11-15,27,39.7399294,-75.6280259,620
10003012000,"Census Tract 120","New Castle County",2020-11-22,21,39.7399294,-75.6280259,482
10003012000,"Census Tract 120","New Castle County",2020-11-29,19,39.7399294,-75.6280259,436
10003012000,"Census Tract 120","New Castle County",2020-12-06,23,39.7399294,-75.6280259,528
10003012000,"Census Tract 120","New Castle County",2020-12-13,36,39.7399294,-75.6280259,827
10003012000,"Census Tract 120","New Castle County",2020-12-20,2,39.7399294,-75.6280259,46
10003012100,"Census Tract 121","New Castle County",2020-03-08,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-03-15,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-03-22,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-03-29,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-04-05,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-04-12,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-04-19,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-04-26,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-05-03,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-05-10,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-05-17,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-05-24,11,39.7517225,-75.6171746,370
10003012100,"Census Tract 121","New Castle County",2020-05-31,4,39.7517225,-75.6171746,135
10003012100,"Census Tract 121","New Castle County",2020-06-07,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-06-14,1,39.7517225,-75.6171746,34
10003012100,"Census Tract 121","New Castle County",2020-06-21,2,39.7517225,-75.6171746,67
10003012100,"Census Tract 121","New Castle County",2020-06-28,5,39.7517225,-75.6171746,168
10003012100,"Census Tract 121","New Castle County",2020-07-05,1,39.7517225,-75.6171746,34
10003012100,"Census Tract 121","New Castle County",2020-07-12,3,39.7517225,-75.6171746,101
10003012100,"Census Tract 121","New Castle County",2020-07-19,-1,39.7517225,-75.6171746,-34
10003012100,"Census Tract 121","New Castle County",2020-07-26,0,39.7517225,-75.6171746,0
10003012100,"Census Tract 121","New Castle County",2020-08-02,2,39.7517225,-75.6171746,67
10003012100,"Census Tract 121","New Castle County",2020-08-09,3,39.7517225,-75.6171746,101
10003012100,"Census Tract 121","New Castle County",2020-08-16,2,39.7517225,-75.6171746,67
10003012100,"Census Tract 121","New Castle County",2020-08-23,3,39.7517225,-75.6171746,101
10003012100,"Census Tract 121","New Castle County",2020-08-30,3,39.7517225,-75.6171746,101
10003012100,"Census Tract 121","New Castle County",2020-09-06,4,39.7517225,-75.6171746,135
10003012100,"Census Tract 121","New Castle County",2020-09-13,1,39.7517225,-75.6171746,34
10003012100,"Census Tract 121","New Castle County",2020-09-20,2,39.7517225,-75.6171746,67
10003012100,"Census Tract 121","New Castle County",2020-09-27,5,39.7517225,-75.6171746,168
10003012100,"Census Tract 121","New Castle County",2020-10-04,2,39.7517225,-75.6171746,67
10003012100,"Census Tract 121","New Castle County",2020-10-11,1,39.7517225,-75.6171746,34
10003012100,"Census Tract 121","New Castle County",2020-10-18,1,39.7517225,-75.6171746,34
10003012100,"Census Tract 121","New Castle County",2020-10-25,1,39.7517225,-75.6171746,34
10003012100,"Census Tract 121","New Castle County",2020-11-01,2,39.7517225,-75.6171746,67
10003012100,"Census Tract 121","New Castle County",2020-11-08,3,39.7517225,-75.6171746,101
10003012100,"Census Tract 121","New Castle County",2020-11-15,14,39.7517225,-75.6171746,472
10003012100,"Census Tract 121","New Castle County",2020-11-22,17,39.7517225,-75.6171746,573
10003012100,"Census Tract 121","New Castle County",2020-11-29,11,39.7517225,-75.6171746,370
10003012100,"Census Tract 121","New Castle County",2020-12-06,24,39.7517225,-75.6171746,808
10003012100,"Census Tract 121","New Castle County",2020-12-13,14,39.7517225,-75.6171746,472
10003012100,"Census Tract 121","New Castle County",2020-12-20,4,39.7517225,-75.6171746,135
10003012200,"Census Tract 122","New Castle County",2020-03-08,0,39.7478779,-75.6007389,0
10003012200,"Census Tract 122","New Castle County",2020-03-15,0,39.7478779,-75.6007389,0
10003012200,"Census Tract 122","New Castle County",2020-03-22,0,39.7478779,-75.6007389,0
10003012200,"Census Tract 122","New Castle County",2020-03-29,0,39.7478779,-75.6007389,0
10003012200,"Census Tract 122","New Castle County",2020-04-05,0,39.7478779,-75.6007389,0
10003012200,"Census Tract 122","New Castle County",2020-04-12,11,39.7478779,-75.6007389,250
10003012200,"Census Tract 122","New Castle County",2020-04-19,3,39.7478779,-75.6007389,68
10003012200,"Census Tract 122","New Castle County",2020-04-26,2,39.7478779,-75.6007389,45
10003012200,"Census Tract 122","New Castle County",2020-05-03,9,39.7478779,-75.6007389,205
10003012200,"Census Tract 122","New Castle County",2020-05-10,5,39.7478779,-75.6007389,114
10003012200,"Census Tract 122","New Castle County",2020-05-17,2,39.7478779,-75.6007389,45
10003012200,"Census Tract 122","New Castle County",2020-05-24,8,39.7478779,-75.6007389,182
10003012200,"Census Tract 122","New Castle County",2020-05-31,6,39.7478779,-75.6007389,136
10003012200,"Census Tract 122","New Castle County",2020-06-07,5,39.7478779,-75.6007389,114
10003012200,"Census Tract 122","New Castle County",2020-06-14,5,39.7478779,-75.6007389,114
10003012200,"Census Tract 122","New Castle County",2020-06-21,6,39.7478779,-75.6007389,136
10003012200,"Census Tract 122","New Castle County",2020-06-28,6,39.7478779,-75.6007389,136
10003012200,"Census Tract 122","New Castle County",2020-07-05,1,39.7478779,-75.6007389,23
10003012200,"Census Tract 122","New Castle County",2020-07-12,4,39.7478779,-75.6007389,91
10003012200,"Census Tract 122","New Castle County",2020-07-19,3,39.7478779,-75.6007389,68
10003012200,"Census Tract 122","New Castle County",2020-07-26,5,39.7478779,-75.6007389,114
10003012200,"Census Tract 122","New Castle County",2020-08-02,1,39.7478779,-75.6007389,23
10003012200,"Census Tract 122","New Castle County",2020-08-09,3,39.7478779,-75.6007389,68
10003012200,"Census Tract 122","New Castle County",2020-08-16,0,39.7478779,-75.6007389,0
10003012200,"Census Tract 122","New Castle County",2020-08-23,4,39.7478779,-75.6007389,91
10003012200,"Census Tract 122","New Castle County",2020-08-30,6,39.7478779,-75.6007389,136
10003012200,"Census Tract 122","New Castle County",2020-09-06,5,39.7478779,-75.6007389,114
10003012200,"Census Tract 122","New Castle County",2020-09-13,3,39.7478779,-75.6007389,68
10003012200,"Census Tract 122","New Castle County",2020-09-20,6,39.7478779,-75.6007389,136
10003012200,"Census Tract 122","New Castle County",2020-09-27,4,39.7478779,-75.6007389,91
10003012200,"Census Tract 122","New Castle County",2020-10-04,4,39.7478779,-75.6007389,91
10003012200,"Census Tract 122","New Castle County",2020-10-11,5,39.7478779,-75.6007389,114
10003012200,"Census Tract 122","New Castle County",2020-10-18,2,39.7478779,-75.6007389,45
10003012200,"Census Tract 122","New Castle County",2020-10-25,6,39.7478779,-75.6007389,136
10003012200,"Census Tract 122","New Castle County",2020-11-01,4,39.7478779,-75.6007389,91
10003012200,"Census Tract 122","New Castle County",2020-11-08,11,39.7478779,-75.6007389,250
10003012200,"Census Tract 122","New Castle County",2020-11-15,13,39.7478779,-75.6007389,296
10003012200,"Census Tract 122","New Castle County",2020-11-22,16,39.7478779,-75.6007389,364
10003012200,"Census Tract 122","New Castle County",2020-11-29,16,39.7478779,-75.6007389,364
10003012200,"Census Tract 122","New Castle County",2020-12-06,33,39.7478779,-75.6007389,750
10003012200,"Census Tract 122","New Castle County",2020-12-13,30,39.7478779,-75.6007389,682
10003012200,"Census Tract 122","New Castle County",2020-12-20,1,39.7478779,-75.6007389,23
10003012300,"Census Tract 123","New Castle County",2020-03-08,0,39.7421612,-75.593522,0
10003012300,"Census Tract 123","New Castle County",2020-03-15,0,39.7421612,-75.593522,0
10003012300,"Census Tract 123","New Castle County",2020-03-22,0,39.7421612,-75.593522,0
10003012300,"Census Tract 123","New Castle County",2020-03-29,0,39.7421612,-75.593522,0
10003012300,"Census Tract 123","New Castle County",2020-04-05,0,39.7421612,-75.593522,0
10003012300,"Census Tract 123","New Castle County",2020-04-12,0,39.7421612,-75.593522,0
10003012300,"Census Tract 123","New Castle County",2020-04-19,11,39.7421612,-75.593522,422
10003012300,"Census Tract 123","New Castle County",2020-04-26,2,39.7421612,-75.593522,77
10003012300,"Census Tract 123","New Castle County",2020-05-03,-1,39.7421612,-75.593522,-38
10003012300,"Census Tract 123","New Castle County",2020-05-10,4,39.7421612,-75.593522,153
10003012300,"Census Tract 123","New Castle County",2020-05-17,2,39.7421612,-75.593522,77
10003012300,"Census Tract 123","New Castle County",2020-05-24,1,39.7421612,-75.593522,38
10003012300,"Census Tract 123","New Castle County",2020-05-31,3,39.7421612,-75.593522,115
10003012300,"Census Tract 123","New Castle County",2020-06-07,1,39.7421612,-75.593522,38
10003012300,"Census Tract 123","New Castle County",2020-06-14,7,39.7421612,-75.593522,268
10003012300,"Census Tract 123","New Castle County",2020-06-21,1,39.7421612,-75.593522,38
10003012300,"Census Tract 123","New Castle County",2020-06-28,1,39.7421612,-75.593522,38
10003012300,"Census Tract 123","New Castle County",2020-07-05,2,39.7421612,-75.593522,77
10003012300,"Census Tract 123","New Castle County",2020-07-12,2,39.7421612,-75.593522,77
10003012300,"Census Tract 123","New Castle County",2020-07-19,1,39.7421612,-75.593522,38
10003012300,"Census Tract 123","New Castle County",2020-07-26,4,39.7421612,-75.593522,153
10003012300,"Census Tract 123","New Castle County",2020-08-02,11,39.7421612,-75.593522,422
10003012300,"Census Tract 123","New Castle County",2020-08-09,4,39.7421612,-75.593522,153
10003012300,"Census Tract 123","New Castle County",2020-08-16,4,39.7421612,-75.593522,153
10003012300,"Census Tract 123","New Castle County",2020-08-23,1,39.7421612,-75.593522,38
10003012300,"Census Tract 123","New Castle County",2020-08-30,2,39.7421612,-75.593522,77
10003012300,"Census Tract 123","New Castle County",2020-09-06,3,39.7421612,-75.593522,115
10003012300,"Census Tract 123","New Castle County",2020-09-13,0,39.7421612,-75.593522,0
10003012300,"Census Tract 123","New Castle County",2020-09-20,4,39.7421612,-75.593522,153
10003012300,"Census Tract 123","New Castle County",2020-09-27,0,39.7421612,-75.593522,0
10003012300,"Census Tract 123","New Castle County",2020-10-04,3,39.7421612,-75.593522,115
10003012300,"Census Tract 123","New Castle County",2020-10-11,2,39.7421612,-75.593522,77
10003012300,"Census Tract 123","New Castle County",2020-10-18,2,39.7421612,-75.593522,77
10003012300,"Census Tract 123","New Castle County",2020-10-25,3,39.7421612,-75.593522,115
10003012300,"Census Tract 123","New Castle County",2020-11-01,5,39.7421612,-75.593522,192
10003012300,"Census Tract 123","New Castle County",2020-11-08,5,39.7421612,-75.593522,192
10003012300,"Census Tract 123","New Castle County",2020-11-15,26,39.7421612,-75.593522,997
10003012300,"Census Tract 123","New Castle County",2020-11-22,16,39.7421612,-75.593522,613
10003012300,"Census Tract 123","New Castle County",2020-11-29,15,39.7421612,-75.593522,575
10003012300,"Census Tract 123","New Castle County",2020-12-06,15,39.7421612,-75.593522,575
10003012300,"Census Tract 123","New Castle County",2020-12-13,16,39.7421612,-75.593522,613
10003012300,"Census Tract 123","New Castle County",2020-12-20,6,39.7421612,-75.593522,230
10003012400,"Census Tract 124","New Castle County",2020-03-08,0,39.7353038,-75.6028191,0
10003012400,"Census Tract 124","New Castle County",2020-03-15,0,39.7353038,-75.6028191,0
10003012400,"Census Tract 124","New Castle County",2020-03-22,0,39.7353038,-75.6028191,0
10003012400,"Census Tract 124","New Castle County",2020-03-29,0,39.7353038,-75.6028191,0
10003012400,"Census Tract 124","New Castle County",2020-04-05,0,39.7353038,-75.6028191,0
10003012400,"Census Tract 124","New Castle County",2020-04-12,0,39.7353038,-75.6028191,0
10003012400,"Census Tract 124","New Castle County",2020-04-19,14,39.7353038,-75.6028191,304
10003012400,"Census Tract 124","New Castle County",2020-04-26,2,39.7353038,-75.6028191,43
10003012400,"Census Tract 124","New Castle County",2020-05-03,3,39.7353038,-75.6028191,65
10003012400,"Census Tract 124","New Castle County",2020-05-10,4,39.7353038,-75.6028191,87
10003012400,"Census Tract 124","New Castle County",2020-05-17,7,39.7353038,-75.6028191,152
10003012400,"Census Tract 124","New Castle County",2020-05-24,5,39.7353038,-75.6028191,109
10003012400,"Census Tract 124","New Castle County",2020-05-31,5,39.7353038,-75.6028191,109
10003012400,"Census Tract 124","New Castle County",2020-06-07,7,39.7353038,-75.6028191,152
10003012400,"Census Tract 124","New Castle County",2020-06-14,5,39.7353038,-75.6028191,109
10003012400,"Census Tract 124","New Castle County",2020-06-21,4,39.7353038,-75.6028191,87
10003012400,"Census Tract 124","New Castle County",2020-06-28,10,39.7353038,-75.6028191,217
10003012400,"Census Tract 124","New Castle County",2020-07-05,2,39.7353038,-75.6028191,43
10003012400,"Census Tract 124","New Castle County",2020-07-12,3,39.7353038,-75.6028191,65
10003012400,"Census Tract 124","New Castle County",2020-07-19,7,39.7353038,-75.6028191,152
10003012400,"Census Tract 124","New Castle County",2020-07-26,5,39.7353038,-75.6028191,109
10003012400,"Census Tract 124","New Castle County",2020-08-02,3,39.7353038,-75.6028191,65
10003012400,"Census Tract 124","New Castle County",2020-08-09,6,39.7353038,-75.6028191,130
10003012400,"Census Tract 124","New Castle County",2020-08-16,8,39.7353038,-75.6028191,174
10003012400,"Census Tract 124","New Castle County",2020-08-23,2,39.7353038,-75.6028191,43
10003012400,"Census Tract 124","New Castle County",2020-08-30,9,39.7353038,-75.6028191,196
10003012400,"Census Tract 124","New Castle County",2020-09-06,6,39.7353038,-75.6028191,130
10003012400,"Census Tract 124","New Castle County",2020-09-13,4,39.7353038,-75.6028191,87
10003012400,"Census Tract 124","New Castle County",2020-09-20,1,39.7353038,-75.6028191,22
10003012400,"Census Tract 124","New Castle County",2020-09-27,3,39.7353038,-75.6028191,65
10003012400,"Census Tract 124","New Castle County",2020-10-04,5,39.7353038,-75.6028191,109
10003012400,"Census Tract 124","New Castle County",2020-10-11,5,39.7353038,-75.6028191,109
10003012400,"Census Tract 124","New Castle County",2020-10-18,9,39.7353038,-75.6028191,196
10003012400,"Census Tract 124","New Castle County",2020-10-25,2,39.7353038,-75.6028191,43
10003012400,"Census Tract 124","New Castle County",2020-11-01,13,39.7353038,-75.6028191,283
10003012400,"Census Tract 124","New Castle County",2020-11-08,16,39.7353038,-75.6028191,348
10003012400,"Census Tract 124","New Castle County",2020-11-15,30,39.7353038,-75.6028191,652
10003012400,"Census Tract 124","New Castle County",2020-11-22,16,39.7353038,-75.6028191,348
10003012400,"Census Tract 124","New Castle County",2020-11-29,32,39.7353038,-75.6028191,696
10003012400,"Census Tract 124","New Castle County",2020-12-06,48,39.7353038,-75.6028191,1044
10003012400,"Census Tract 124","New Castle County",2020-12-13,45,39.7353038,-75.6028191,978
10003012400,"Census Tract 124","New Castle County",2020-12-20,6,39.7353038,-75.6028191,130
10003012500,"Census Tract 125","New Castle County",2020-03-08,0,39.730552,-75.5896581,0
10003012500,"Census Tract 125","New Castle County",2020-03-15,0,39.730552,-75.5896581,0
10003012500,"Census Tract 125","New Castle County",2020-03-22,0,39.730552,-75.5896581,0
10003012500,"Census Tract 125","New Castle County",2020-03-29,0,39.730552,-75.5896581,0
10003012500,"Census Tract 125","New Castle County",2020-04-05,0,39.730552,-75.5896581,0
10003012500,"Census Tract 125","New Castle County",2020-04-12,0,39.730552,-75.5896581,0
10003012500,"Census Tract 125","New Castle County",2020-04-19,14,39.730552,-75.5896581,259
10003012500,"Census Tract 125","New Castle County",2020-04-26,2,39.730552,-75.5896581,37
10003012500,"Census Tract 125","New Castle County",2020-05-03,6,39.730552,-75.5896581,111
10003012500,"Census Tract 125","New Castle County",2020-05-10,7,39.730552,-75.5896581,129
10003012500,"Census Tract 125","New Castle County",2020-05-17,6,39.730552,-75.5896581,111
10003012500,"Census Tract 125","New Castle County",2020-05-24,9,39.730552,-75.5896581,166
10003012500,"Census Tract 125","New Castle County",2020-05-31,2,39.730552,-75.5896581,37
10003012500,"Census Tract 125","New Castle County",2020-06-07,1,39.730552,-75.5896581,18
10003012500,"Census Tract 125","New Castle County",2020-06-14,4,39.730552,-75.5896581,74
10003012500,"Census Tract 125","New Castle County",2020-06-21,7,39.730552,-75.5896581,129
10003012500,"Census Tract 125","New Castle County",2020-06-28,2,39.730552,-75.5896581,37
10003012500,"Census Tract 125","New Castle County",2020-07-05,5,39.730552,-75.5896581,92
10003012500,"Census Tract 125","New Castle County",2020-07-12,10,39.730552,-75.5896581,185
10003012500,"Census Tract 125","New Castle County",2020-07-19,4,39.730552,-75.5896581,74
10003012500,"Census Tract 125","New Castle County",2020-07-26,6,39.730552,-75.5896581,111
10003012500,"Census Tract 125","New Castle County",2020-08-02,8,39.730552,-75.5896581,148
10003012500,"Census Tract 125","New Castle County",2020-08-09,8,39.730552,-75.5896581,148
10003012500,"Census Tract 125","New Castle County",2020-08-16,1,39.730552,-75.5896581,18
10003012500,"Census Tract 125","New Castle County",2020-08-23,8,39.730552,-75.5896581,148
10003012500,"Census Tract 125","New Castle County",2020-08-30,2,39.730552,-75.5896581,37
10003012500,"Census Tract 125","New Castle County",2020-09-06,8,39.730552,-75.5896581,148
10003012500,"Census Tract 125","New Castle County",2020-09-13,9,39.730552,-75.5896581,166
10003012500,"Census Tract 125","New Castle County",2020-09-20,3,39.730552,-75.5896581,55
10003012500,"Census Tract 125","New Castle County",2020-09-27,5,39.730552,-75.5896581,92
10003012500,"Census Tract 125","New Castle County",2020-10-04,7,39.730552,-75.5896581,129
10003012500,"Census Tract 125","New Castle County",2020-10-11,9,39.730552,-75.5896581,166
10003012500,"Census Tract 125","New Castle County",2020-10-18,9,39.730552,-75.5896581,166
10003012500,"Census Tract 125","New Castle County",2020-10-25,8,39.730552,-75.5896581,148
10003012500,"Census Tract 125","New Castle County",2020-11-01,18,39.730552,-75.5896581,333
10003012500,"Census Tract 125","New Castle County",2020-11-08,25,39.730552,-75.5896581,462
10003012500,"Census Tract 125","New Castle County",2020-11-15,24,39.730552,-75.5896581,444
10003012500,"Census Tract 125","New Castle County",2020-11-22,16,39.730552,-75.5896581,296
10003012500,"Census Tract 125","New Castle County",2020-11-29,15,39.730552,-75.5896581,277
10003012500,"Census Tract 125","New Castle County",2020-12-06,43,39.730552,-75.5896581,795
10003012500,"Census Tract 125","New Castle County",2020-12-13,31,39.730552,-75.5896581,573
10003012500,"Census Tract 125","New Castle County",2020-12-20,7,39.730552,-75.5896581,129
10003012600,"Census Tract 126","New Castle County",2020-03-08,0,39.7244427,-75.6075405,0
10003012600,"Census Tract 126","New Castle County",2020-03-15,0,39.7244427,-75.6075405,0
10003012600,"Census Tract 126","New Castle County",2020-03-22,0,39.7244427,-75.6075405,0
10003012600,"Census Tract 126","New Castle County",2020-03-29,0,39.7244427,-75.6075405,0
10003012600,"Census Tract 126","New Castle County",2020-04-05,0,39.7244427,-75.6075405,0
10003012600,"Census Tract 126","New Castle County",2020-04-12,0,39.7244427,-75.6075405,0
10003012600,"Census Tract 126","New Castle County",2020-04-19,0,39.7244427,-75.6075405,0
10003012600,"Census Tract 126","New Castle County",2020-04-26,13,39.7244427,-75.6075405,469
10003012600,"Census Tract 126","New Castle County",2020-05-03,3,39.7244427,-75.6075405,108
10003012600,"Census Tract 126","New Castle County",2020-05-10,4,39.7244427,-75.6075405,144
10003012600,"Census Tract 126","New Castle County",2020-05-17,2,39.7244427,-75.6075405,72
10003012600,"Census Tract 126","New Castle County",2020-05-24,1,39.7244427,-75.6075405,36
10003012600,"Census Tract 126","New Castle County",2020-05-31,3,39.7244427,-75.6075405,108
10003012600,"Census Tract 126","New Castle County",2020-06-07,4,39.7244427,-75.6075405,144
10003012600,"Census Tract 126","New Castle County",2020-06-14,5,39.7244427,-75.6075405,180
10003012600,"Census Tract 126","New Castle County",2020-06-21,0,39.7244427,-75.6075405,0
10003012600,"Census Tract 126","New Castle County",2020-06-28,3,39.7244427,-75.6075405,108
10003012600,"Census Tract 126","New Castle County",2020-07-05,1,39.7244427,-75.6075405,36
10003012600,"Census Tract 126","New Castle County",2020-07-12,-2,39.7244427,-75.6075405,-72
10003012600,"Census Tract 126","New Castle County",2020-07-19,5,39.7244427,-75.6075405,180
10003012600,"Census Tract 126","New Castle County",2020-07-26,9,39.7244427,-75.6075405,325
10003012600,"Census Tract 126","New Castle County",2020-08-02,2,39.7244427,-75.6075405,72
10003012600,"Census Tract 126","New Castle County",2020-08-09,7,39.7244427,-75.6075405,253
10003012600,"Census Tract 126","New Castle County",2020-08-16,1,39.7244427,-75.6075405,36
10003012600,"Census Tract 126","New Castle County",2020-08-23,3,39.7244427,-75.6075405,108
10003012600,"Census Tract 126","New Castle County",2020-08-30,2,39.7244427,-75.6075405,72
10003012600,"Census Tract 126","New Castle County",2020-09-06,3,39.7244427,-75.6075405,108
10003012600,"Census Tract 126","New Castle County",2020-09-13,3,39.7244427,-75.6075405,108
10003012600,"Census Tract 126","New Castle County",2020-09-20,3,39.7244427,-75.6075405,108
10003012600,"Census Tract 126","New Castle County",2020-09-27,4,39.7244427,-75.6075405,144
10003012600,"Census Tract 126","New Castle County",2020-10-04,5,39.7244427,-75.6075405,180
10003012600,"Census Tract 126","New Castle County",2020-10-11,2,39.7244427,-75.6075405,72
10003012600,"Census Tract 126","New Castle County",2020-10-18,12,39.7244427,-75.6075405,433
10003012600,"Census Tract 126","New Castle County",2020-10-25,6,39.7244427,-75.6075405,217
10003012600,"Census Tract 126","New Castle County",2020-11-01,5,39.7244427,-75.6075405,180
10003012600,"Census Tract 126","New Castle County",2020-11-08,6,39.7244427,-75.6075405,217
10003012600,"Census Tract 126","New Castle County",2020-11-15,15,39.7244427,-75.6075405,541
10003012600,"Census Tract 126","New Castle County",2020-11-22,9,39.7244427,-75.6075405,325
10003012600,"Census Tract 126","New Castle County",2020-11-29,13,39.7244427,-75.6075405,469
10003012600,"Census Tract 126","New Castle County",2020-12-06,19,39.7244427,-75.6075405,686
10003012600,"Census Tract 126","New Castle County",2020-12-13,19,39.7244427,-75.6075405,686
10003012600,"Census Tract 126","New Castle County",2020-12-20,1,39.7244427,-75.6075405,36
10003012700,"Census Tract 127","New Castle County",2020-03-08,0,39.7099287,-75.6274565,0
10003012700,"Census Tract 127","New Castle County",2020-03-15,0,39.7099287,-75.6274565,0
10003012700,"Census Tract 127","New Castle County",2020-03-22,0,39.7099287,-75.6274565,0
10003012700,"Census Tract 127","New Castle County",2020-03-29,0,39.7099287,-75.6274565,0
10003012700,"Census Tract 127","New Castle County",2020-04-05,0,39.7099287,-75.6274565,0
10003012700,"Census Tract 127","New Castle County",2020-04-12,11,39.7099287,-75.6274565,249
10003012700,"Census Tract 127","New Castle County",2020-04-19,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-04-26,1,39.7099287,-75.6274565,23
10003012700,"Census Tract 127","New Castle County",2020-05-03,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-05-10,9,39.7099287,-75.6274565,204
10003012700,"Census Tract 127","New Castle County",2020-05-17,7,39.7099287,-75.6274565,158
10003012700,"Census Tract 127","New Castle County",2020-05-24,7,39.7099287,-75.6274565,158
10003012700,"Census Tract 127","New Castle County",2020-05-31,6,39.7099287,-75.6274565,136
10003012700,"Census Tract 127","New Castle County",2020-06-07,8,39.7099287,-75.6274565,181
10003012700,"Census Tract 127","New Castle County",2020-06-14,4,39.7099287,-75.6274565,91
10003012700,"Census Tract 127","New Castle County",2020-06-21,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-06-28,5,39.7099287,-75.6274565,113
10003012700,"Census Tract 127","New Castle County",2020-07-05,2,39.7099287,-75.6274565,45
10003012700,"Census Tract 127","New Castle County",2020-07-12,2,39.7099287,-75.6274565,45
10003012700,"Census Tract 127","New Castle County",2020-07-19,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-07-26,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-08-02,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-08-09,2,39.7099287,-75.6274565,45
10003012700,"Census Tract 127","New Castle County",2020-08-16,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-08-23,0,39.7099287,-75.6274565,0
10003012700,"Census Tract 127","New Castle County",2020-08-30,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-09-06,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-09-13,0,39.7099287,-75.6274565,0
10003012700,"Census Tract 127","New Castle County",2020-09-20,2,39.7099287,-75.6274565,45
10003012700,"Census Tract 127","New Castle County",2020-09-27,6,39.7099287,-75.6274565,136
10003012700,"Census Tract 127","New Castle County",2020-10-04,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-10-11,4,39.7099287,-75.6274565,91
10003012700,"Census Tract 127","New Castle County",2020-10-18,1,39.7099287,-75.6274565,23
10003012700,"Census Tract 127","New Castle County",2020-10-25,4,39.7099287,-75.6274565,91
10003012700,"Census Tract 127","New Castle County",2020-11-01,3,39.7099287,-75.6274565,68
10003012700,"Census Tract 127","New Castle County",2020-11-08,11,39.7099287,-75.6274565,249
10003012700,"Census Tract 127","New Castle County",2020-11-15,13,39.7099287,-75.6274565,294
10003012700,"Census Tract 127","New Castle County",2020-11-22,15,39.7099287,-75.6274565,340
10003012700,"Census Tract 127","New Castle County",2020-11-29,21,39.7099287,-75.6274565,475
10003012700,"Census Tract 127","New Castle County",2020-12-06,25,39.7099287,-75.6274565,566
10003012700,"Census Tract 127","New Castle County",2020-12-13,23,39.7099287,-75.6274565,521
10003012700,"Census Tract 127","New Castle County",2020-12-20,5,39.7099287,-75.6274565,113
10003012900,"Census Tract 129","New Castle County",2020-03-08,0,39.7228743,-75.581735,0
10003012900,"Census Tract 129","New Castle County",2020-03-15,0,39.7228743,-75.581735,0
10003012900,"Census Tract 129","New Castle County",2020-03-22,0,39.7228743,-75.581735,0
10003012900,"Census Tract 129","New Castle County",2020-03-29,0,39.7228743,-75.581735,0
10003012900,"Census Tract 129","New Castle County",2020-04-05,0,39.7228743,-75.581735,0
10003012900,"Census Tract 129","New Castle County",2020-04-12,11,39.7228743,-75.581735,233
10003012900,"Census Tract 129","New Castle County",2020-04-19,2,39.7228743,-75.581735,42
10003012900,"Census Tract 129","New Castle County",2020-04-26,5,39.7228743,-75.581735,106
